place_id,place_name,place_address,place_category,total_review,ave_rating,lat,long
ChIJx6b09obyaS4R-0mo7SpHK3A,Polsek Kramat Jati,"Jl. Merpati No.1, RT.2/RW.2, Kp. Tengah, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540, Indonesia",police,75,3.3,-6.2902249,106.8690293
ChIJx8fHZZz2aS4Raobq71aCCgw,Pos Polisi Pasar Tanah Abang,"Jl. Jati Bunder No.67, RT.10/RW.9, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240, Indonesia",police,17,3.8,-6.190042699999999,106.8129806
ChIJpTL-o7f2aS4RCagJL1F-HjI,Polsubsektor Palmerah,"Jl. Tentara Pelajar No.2, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",police,7,4.9,-6.2095614,106.7968475
ChIJBxJtLEOLaS4RvJzmgSfgI8w,Polsubsektor PIK,"QWWJ+MXQ, Komplek PIK, Jl. Raya Penggilingan, Penggilingan, Cakung, RT.5/RW.10, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940, Indonesia",police,7,3.3,-6.2033111,106.9324718
ChIJR8Gv0cL0aS4Rt2cvv_lVDM8,Pospol Kayuputih,"Jl. Pemuda, RW.6, Rawamangun, Jakarta Timur, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia",police,3,3.3,-6.1933341,106.8910186
ChIJh_OgS3L0aS4RiOveS-2nfxU,Polsek Gempol,"QRRW+F6X, RT.2/RW.10, Pasar Manggis, Setiabudi, South Jakarta City, Jakarta 12970, Indonesia",police,0,0.0,-6.2087634,106.845599
ChIJqVE5Bscfai4RcixveKKPTWw,Polsek Tanjung Priok,"Jl. Gorontalo Raya No.1, RT.12/RW.1, Sungai Bambu, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14330, Indonesia",police,77,3.8,-6.115124,106.8803191
ChIJd0TvxsHxaS4RkMo4CUWOuOg,Polsek Cilandak,"Jl. Caringin Utara No.1, RT.7/RW.10, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",police,76,3.3,-6.283280299999999,106.7932613
ChIJ8-Rw_JPzaS4RjpPwVNDTMF8,Polsektro Tebet,"Jl. Prof. DR. Soepomo No.55, RT.13/RW.2, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia",police,59,3.9,-6.2314688,106.84651
ChIJ54_4wSLxaS4R_R4QsSsiI_0,Polsek Kebayoran Lama,"Jl. Praja I No.1, RT.5/RW.1, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia",police,63,3.7,-6.2499899,106.778417
ChIJH-zKfvn3aS4R6lYWDjMsRdY,Polsek Cengkareng,"Jl. Kamal Raya No.10, RW.8, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",police,117,3.2,-6.1460688,106.7290779
ChIJtewOzYAdai4R-CuAqz15FXI,Penjaringan Metropolitan Police Sector,"Jl. Pluit Selatan Raya No.5A, RT.1/RW.10, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",police,96,3.2,-6.125032699999999,106.8010659
ChIJYRbNwnTzaS4RjUq-dCwFid4,Polsek Jatinegara,"Jl. Otista Raya No.1, RT.11/RW.12, Bidara Cina, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia",police,55,4.3,-6.243845899999999,106.86827
ChIJFYyoWuXzaS4RhCSV07hobzQ,POS POLISI Mega Kuningan,"Lingkar Mega Kuningan No.5, RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia",police,18,4.0,-6.224969499999999,106.8258819
ChIJJf1f6_r0aS4RQJ8gQqoqmFw,Pospol Achmad Yani,"Jl. Rawasari Tim. 1 Dalam No.42, RT.1/RW.2, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510, Indonesia",police,1,5.0,-6.1836346,106.8752386
ChIJmS8kOBeLaS4R0mplEwdEUnc,Polsek Cakung,"Jl. Raya Bekasi No.KM.23, RT.1/RW.2, Cakung Bar., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910, Indonesia",police,591,4.2,-6.1843341,106.9406388
ChIJ8bX5OR0gai4RmPfkZqdnYTE,Polsek Metro Koja,"10, Jl. Bhayangkara Tugu No.9, RT.10/RW.1, Tugu Utara, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14260, Indonesia",police,42,3.6,-6.121786699999999,106.9144359
ChIJ_aZxVBgeai4RxGcMuWaqbiI,Polsek Pademangan,"Jl. Gor Kec. Pademanga, RT.12/RW.12, Pademangan Bar., Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14420, Indonesia",police,48,4.1,-6.1322488,106.8371777
ChIJfQF1cJ_1aS4RshI0cKPRERs,POLISI SUBSEKTOR SUNTER JAYA,"RVW6+7HV, Jl. Sunter Kemayoran, RT.4/RW.2, Sunter Jaya, Kec. Tj. Priok, Jakarta, Daerah Khusus Ibukota Jakarta 14350, Indonesia",police,5,5.0,-6.154302299999999,106.8613806
ChIJcQeYl2j2aS4Rh05d-wRdID8,Police Station Sumber Waras,"Blok No., Jl. Kyai Tapa Blok AC No.5, RT.10/RW.10, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440, Indonesia",police,2,4.0,-6.166520299999999,106.7982192
ChIJc88HbTL1aS4RF_Vk43gyHsU,Polsek Kelapa Gading,"Jl. Gading Indah Utara I No.12A, RT.21/RW.12, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",police,77,3.6,-6.1627168,106.9077298
ChIJBwAAALtOzC0RrRKoZuM1dZU,East Lombok district police,"Jl. Sayid Saleh, Pancor, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia",police,124,4.7,-8.649833899999999,116.5347295
ChIJSbxhea2vzS0RT0ppTd4g-T0,Polisi,"67MG+P3R, Tanak Awu, Pujut, Central Lombok Regency, West Nusa Tenggara 83572, Indonesia",police,0,0.0,-8.7656072,116.2751536
ChIJbVLqkcLbzS0RMpLug6uqw-c,POLSEK Tanjung,"JL. Raya Tanjung, RT. 03, Lombok Utara, Tanjung, Tanjung, Mataram, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia",police,4,4.0,-8.3539324,116.1606501
ChIJ8fI0TIi2zS0R-5KL2lAsBM0,POLSEK BATUKLIANG LOMBOK TENGAH,"Jl. Bung Karno No.15, Mantang, Kec. Batukliang, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83352, Indonesia",police,5,4.2,-8.6136132,116.3104842
ChIJi-VhVlSwzS0RbWcULTVt-gA,Polsek Praya,"Jl. Pahlawan No.1, Praya, Lombok Tengah, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83514, Indonesia",police,9,4.1,-8.697742000000002,116.274573
ChIJ_2DN8Gy8zS0Rhkeqgz6tukM,Polsek Gerung,"Jl. Gatot Subroto No.11, Gerung Utara, Kec. Gerung, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83363, Indonesia",police,7,4.6,-8.6847525,116.1240255
ChIJ6ULJ6si6zS0Rl-7NOHtZnyQ,Polsek Praya Barat Daya,"7693+922, Darek, Praya Barat Daya, Central Lombok Regency, West Nusa Tenggara 83571, Indonesia",police,3,4.3,-8.7316253,116.2024798
ChIJNWRg3gG8zS0RtBfCO-Gdpcw,Pos Polisi Lalulintas,"84MJ+VMF, Beleke, Gerung, West Lombok Regency, West Nusa Tenggara 83363, Indonesia",police,0,0.0,-8.6653217,116.1316707
ChIJneitzMi7zS0RwYS_CengAJA,Pos Polisi Labulia,"85FF+48F, Labulia, Jonggat, Central Lombok Regency, West Nusa Tenggara 83362, Indonesia",police,0,0.0,-8.6771533,116.1733384
ChIJqReGLMPczS0ReE3MLbPPi50,POLSEK Pemenang,"H4R2+776, West Pemenang, Pemenang, North Lombok Regency, West Nusa Tenggara 83352, Indonesia",police,8,4.3,-8.409348999999999,116.1006455
ChIJJTsJPLa-zS0Rb75d1upRbfI,Pos polisi,"943H+H73, Rumak, Kediri, West Lombok Regency, West Nusa Tenggara 83362, Indonesia",police,0,0.0,-8.6461127,116.1281979
ChIJWWRjHt2uzS0RZWak_t9AWXQ,Polsek Pujut,"673Q+F93, Ketara, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia",police,3,3.0,-8.7963644,116.2884081
ChIJt0XQgKHAzS0RaxbuZe0XHsM,Polsek Gunung Sari,"Jl. Pariwisata No.56, Sandik, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83351, Indonesia",police,2,5.0,-8.537992,116.0933182
ChIJ8SLN0FS8zS0RvStqC7IGtKk,Laka Lantas Res Lobar,"73VQ+PMM, Jembatan Kembar, Lembar, West Lombok Regency, West Nusa Tenggara 83364, Indonesia",police,2,5.0,-8.705659599999999,116.0891827
ChIJk3ZjaoXZzS0RsWwq42NgRas,POLSEK GANGGA,"M59V+GFQ, Gondang, Gangga, North Lombok Regency, West Nusa Tenggara 83353, Indonesia",police,7,2.0,-8.3311554,116.1937294
ChIJQTRO2phLzC0RoUGzQCtTRuw,Sektor Masbagik,"Jl. Raya Jenggik No.99, Masbagik Sel., Kec. Masbagik, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83661, Indonesia",police,5,3.8,-8.6220946,116.4733536
ChIJb4yTcrOxzS0R0NabYMzUe-o,Satlantas Polres Lombok Tengah,"77RJ+Q23, Jl. Basuki Rahmat No.12, Praya, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83518, Indonesia",police,4,2.0,-8.708146,116.2800609
ChIJ6VXLD2m4zS0RSjW_QHmn5bM,Polsek Narmada,"C53X+55Q, Lembuak, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia",police,7,3.3,-8.5970341,116.1979762
ChIJUat_z1S8zS0R5PfZAYtswa8,Polres Lombok Barat,"Jl. Yos Sudarso No.14, Jemb. Kembar, Kec. Lembar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83364, Indonesia",police,938,4.9,-8.705255,116.0894101
ChIJr64dU07ZzS0R8Gl2cfuybfg,Polres Lombok Utara,"M6H2+R5R, Jl. Selelos, Genggelang, Kec. Gangga, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83353, Indonesia",police,1,5.0,-8.3203863,116.2003816
ChIJmdjjy-6vzS0Rc9QE_tKvFcI,Polsek Praya Barat,"66XX+M7X, Jl. Raya Mandalika, Penujak, Kec. Praya Bar., Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia",police,5,4.2,-8.7507627,116.2482253
ChIJZUEZH9uvzS0RRQvb4_NaujU,Polsek Batas Ketare Sengkol,"673Q+98V, Ketara, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia",police,2,3.5,-8.796501,116.2882963
ChIJiSd1uH0uzC0RVXE8uOJeM5Y,Polsek Sembalun,"JGRC+MFF, Sembalun Lawang, Sembalun, East Lombok Regency, West Nusa Tenggara 83656, Indonesia",police,6,4.3,-8.3583058,116.5211525
ChIJxcqnWAmAzi0R8II7fnfE6to,polsek bayan,"QCCG+F53, Jl. Raya Bayan, Anyar, Kayangan, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83354, Indonesia",police,5,4.6,-8.228898500000001,116.4254265
ChIJVVVVVQWxzS0RI47Da4eVEt4,Polsek Kota,"Jl. Raya Kota Praya, Gerunung, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83511, Indonesia",police,0,0.0,-8.6837074,116.2895173
ChIJK5OXyfW3zS0RW1Er_O78P-g,Police Kuta Lombok,"Jalan Pariwisata, Kuta, Pujut, Kuta, Lombok Tengah, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia",police,4,4.5,-8.8855804,116.2756357
ChIJExOdUGPAzS0RimhJyGdl2_U,Kepolisian Resort Mataram,"C3CM+X82, Taman Sari, Ampenan, Mataram City, West Nusa Tenggara 83112, Indonesia",police,3,5.0,-8.577628299999999,116.0832982
ChIJ6c62H9U1zC0RZ3ysVt3CCf0,Polsek Aikmel,"Jl. Jurusan Lab. Lombok, Aikmel Utara, Kec. Aikmel, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83658, Indonesia",police,2,4.5,-8.5688163,116.5320477
ChIJ71UZQGZLzC0ReuJ9ereTKo8,KANTOR POLISI SEKTOR SIKUR,"9C8X+R4F, Sikur, East Lombok Regency, West Nusa Tenggara 83662, Indonesia",police,22,4.3,-8.6329362,116.4477946
ChIJL2tmuqhOzC0ROOSqYtSiA58,Polsek Sukamulia,"Jl. TGH. Zainudin Abd. Majid, Pancor, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia",police,2,5.0,-8.627602,116.5114504
ChIJoxHHYanAzS0RGT7qrZ6SO9Y,Pos polisi sindu,"Jl. Gora 1 No.2, Cakranegara Utara, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia",police,0,0.0,-8.5812557,116.1302396
ChIJWcCBtwewzS0R8Z-4vTfFhoA,Polsek Janapria,"Praya, Jl. Bypass Bandara Int. Lombok, Janapria, Lombok Tengah, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83511, Indonesia",police,3,3.0,-8.6941603,116.399972
ChIJTedzQRe9zS0RXKBXfhAPows,KPPP Laut Lembar,"73FG+P7Q, Jalan Pelabuhan, Lembar, West Lombok Regency, West Nusa Tenggara 83364, Indonesia",police,0,0.0,-8.7256711,116.0757574
ChIJhQYxCKI5zC0RArnpt5pTsQo,Markas unit patroli kayangan Dit Polairud Polda NTB,"GMGF+2C4, Jl. Raya Sambelia, Labuhan Lombok, Kec. Pringgabaya, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83654, Indonesia",police,2,5.0,-8.4749795,116.6735652
ChIJJdn9LW1JzC0RNgPqLK7M4uU,Polsek Suralaga,"9GVP+4W5, Mekar Jaya, Suralaga, East Lombok Regency, West Nusa Tenggara 83652, Indonesia",police,1,5.0,-8.607230099999999,116.5373559
ChIJ30pUJw29zS0RXaRJcuuNWEI,Mako Dit Polair Polda NTB,"73J8+WC8, Jalan Pantai Cemara, Lembar, Kec. Lembar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83364, Indonesia",police,8,3.8,-8.717742399999999,116.0661576
ChIJfWvD0FJMzC0R9TUciotUKDE,Kepolisian Sektor Sakra,"Jl. Soekarno Hatta No.16, Sakra, Kec. Sakra, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83671, Indonesia",police,2,5.0,-8.6797233,116.4751414
ChIJ4____9KvzS0RUh-nzxVwYHk,Polsek Sekotong,"Jl. Jurusan Lembar, Batujai, Praya Bar., Kabupaten Lombok Barat, Nusa Tenggara Bar. 83512, Indonesia",police,3,5.0,-8.778403599999999,116.0499025
ChIJBVkg71OwzS0R1U5uf09bp-A,Polsek Prabar,"Jl. Batujui, Praya, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia",police,0,0.0,-8.7008656,116.2726738
ChIJJ0uys-G5zS0RNcrZm1cN3rw,polsek jonggat,"Unnamed Road, Nusa Tenggara Bar. 83561, Bonjeruk, Kec. Jonggat, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83561, Indonesia",police,3,4.7,-8.6406973,116.2284479
ChIJNWZEFIDAzS0RXbMEZCHdYHQ,West Nusa Tenggara Police Ditlantas,"Jl. Majapahit No.88, Taman Sari, Kec. Ampenan, Kota Mataram, Nusa Tenggara Bar. 83114, Indonesia",police,12,3.8,-8.582015199999999,116.0853616
ChIJOd1186DAzS0R9U2DYeLrZ2E,Pos Polisi Cakranegara,"Jl. Pejanggik, Pejanggik, Kec. Mataram, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83582, Indonesia",police,0,0.0,-8.584633199999999,116.1156777
ChIJ-9ufAqjgzS0RnUSbKUyLsYg,SUBSEKTOR GILI INDAH POLICE STATION,"M25R+GG8, Jl. Pantai Gili Trawangan, Gili Indah, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia",police,1,1.0,-8.341207299999999,116.0413261
ChIJhy-ZA1lLzC0R1kcJ9uho5lI,Polsek Sikur,"9C8W+PWG, Jalan Raya, Sikur, East Lombok Regency, West Nusa Tenggara 83662, Indonesia",police,1,5.0,-8.633236799999999,116.4473578
ChIJ39Mh_kW7zS0RWSZVurSM6kc,kantor polisi sektor kuripan,"85G8+5GX, Kuripan, West Lombok Regency, West Nusa Tenggara 83362, Indonesia",police,0,0.0,-8.674512,116.1663576
ChIJFWzbWSUo1i0RrmkLjK912aw,POLRES MALANG KOTA,"Jl. Jaksa Agung Suprapto No.19, Samaan, Kec. Klojen, Kota Malang, Jawa Timur 65112, Indonesia",police,280,4.0,-7.9720732,112.6309074
ChIJE-VLFpIp1i0Rdt64YATV-RY,Polsekta Blimbing,"Jl. Raden Intan No.5, Arjosari, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",police,29,4.0,-7.929832200000001,112.6505906
ChIJt3K2QA2CeC4RtakUQWhx6yk,Kantor Polsek Lowokwaru,"Gang 13 Jl. MT. Haryono No.413, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia",police,86,3.4,-7.9413967,112.6093609
ChIJ7fHfPVWdeC4RvfNx7qpPGwI,Polsekta Sukun,"Jalan Kolonel Sugiono Gang 8 No.82, Ciptomulyo, Kec. Sukun, Kota Malang, Jawa Timur 65148, Indonesia",police,0,0.0,-8.004031,112.618574
ChIJdeMr_o6BeC4R2NpqeB7F3UQ,Polsek Dau,"Jl. Raya Sengkaling No.666, Sengkaling, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151, Indonesia",police,36,3.8,-7.913021899999999,112.5846648
ChIJlxiYoSIo1i0RwQbLh4qXsI8,Pos Polisi Alun Alun,"Jl. Merdeka Barat No.9, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia",police,6,3.3,-7.981726699999999,112.6301185
ChIJDVFXP9kp1i0RZ2N9VOlhhoc,Unit Laka Lantas Polresta Malang Kota,"Jl. Dr. Cipto No.6, 3, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia",police,7,2.1,-7.9678912,112.634286
ChIJVVVVFfEn1i0RAreup7nn5A0,Polsek Sukun,"Jl. Randu Jaya No. 1A, Gadang, Sukun, Bandungrejosari, Malang, Jawa Timur, 65148, Indonesia",police,42,4.0,-8.004275699999999,112.6185323
ChIJBTaS3h4o1i0R5J9r491jmd0,Kasin Police Station,"Jl. Arif Margono No.29, Kasin, Kec. Klojen, Kota Malang, Jawa Timur 65117, Indonesia",police,4,4.0,-7.985071499999999,112.6245928
ChIJ54etHsAp1i0RH6wPaoirBOM,Pos Polisi,"No., Jl. A. Yani No.30, Blimbing, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",police,2,3.0,-7.9418703,112.6423525
ChIJlRYvIHeCeC4R-umEJvcJqpE,POS PAM JEMBATAN UB,"2JX8+W5H, Jl. Soekarno Hatta, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia",police,2,5.0,-7.9501952,112.6154819
ChIJEamZ7SEo1i0RzSpPcWTFnBY,Polsekta Klojen,"Jl. Kelud No.11, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia",police,131,4.2,-7.9810006,112.6253504
ChIJx6QcoZYp1i0Rl_GVxSMoA08,Pos Polisi Araya,"3J7X+HWQ, Jl. Raden Panji Suroso, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",police,1,4.0,-7.9360465,112.6498688
ChIJwbDXExEo1i0RTvN0EyCOi2E,Pos Polisi Klenteng,"Jl. R.E. Martadinata No.1, Jodipan, Kec. Blimbing, Kota Malang, Jawa Timur 65118, Indonesia",police,4,4.3,-7.987270100000001,112.6358126
ChIJY7ER5Y0p1i0RkmI8Ed22xyA,Pos Polisi Arjosari,"Jl. Raden Intan No.1, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia",police,2,2.5,-7.929560099999999,112.6500963
ChIJs4QVIBgo1i0RQJr2HI-dikg,Satuan Polisi Pamong Praja dan Perlindungan Masyarakat Pemerintah Kabupaten Malang,"Jl. Merdeka Timur No.3, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia",police,10,3.6,-7.9826025,112.6317299
ChIJD5--hhwo1i0Rgx87YUpgVUg,Detasemen Polisi Militer,"Jl. Kalimantan No.6, Kasin, Kec. Klojen, Kota Malang, Jawa Timur 65117, Indonesia",police,1,3.0,-7.990065199999999,112.6253053
ChIJAySqNfMn1i0RcPQs_Y6Fg2U,Pos Polisi Gadang,"XJGG+WXQ, Gadang, Sukun, Malang City, East Java 65149, Indonesia",police,8,4.3,-8.0226591,112.6274787
ChIJz0_OuY4p1i0ROfDVOSV0aDo,Pos Lantas Karanglo,"Jl. Raya Karanglo No.82, Karanglo, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia",police,35,3.1,-7.915522299999999,112.655605
ChIJlZsOCisv1i0R6XSw0HIPWAY,Polsekta Pakis,"Jl. Raya Pakis No.3, Krajan, Pakisjajar, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Indonesia",police,45,4.4,-7.959691299999998,112.7178735
ChIJk3JWeTwo1i0RrNOBGKIlm8E,Polsek Karang Ploso,"Jl. Raya Kertanegara No.1, Ngambon, Girimoyo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65119, Indonesia",police,26,3.6,-7.8932476,112.5957556
ChIJcwbwUj0o1i0RqYD47RdUasQ,Polwil Malang,"Jl. Sudirman Selatan, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65145, Indonesia",police,0,0.0,-7.981298000000001,112.631926
ChIJC89l7DedeC4RuHVTnqaIJs4,Wagir Sector Police Office,"Jl. Parangargo No.97, Wagir, Parangargo, Kec. Wagir, Kabupaten Malang, Jawa Timur 65158, Indonesia",police,16,3.9,-8.013591,112.5948624
ChIJBW_qrkAo1i0RIgeV6HBNbYk,Corps Polisi Militer,"2JFV+CMM, Jalan Hamid Rusdi Timur, Malang, Jawa Timur, Indonesia",police,1,5.0,-7.976406700000001,112.6441744
ChIJVeBtMlso1i0RFVODo6Yw9uY,Polres Malang,"Jalan Jend. A. Yani No. 1, Kepanjen, Ardirejo, Malang, Kabupaten Malang, Jawa Timur 65139, Indonesia",police,147,4.3,-8.122359,112.5728633
ChIJR04CKiIo1i0RCv2b3fdmdQI,Pos Polisi,"Jl. Kelud No.52, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65116, Indonesia",police,0,0.0,-7.980693699999999,112.6254683
ChIJyc9kozEo1i0R9lVZfvZiSQQ,Polri Resor Malang Kota Unit Turjawali,"Jl. Dr. Cipto No.6, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia",police,0,0.0,-7.9678926,112.6342879
ChIJQ9yWOE0q1i0RfRAYX-Yjk-0,Polsek Singosari,"Jl. Kertanegara Kel No.02, Candirenggo, Kec. Singosari, Kabupaten Malang, Jawa Timur 65119, Indonesia",police,41,4.0,-7.8899822,112.6674846
ChIJNzbFLhgo1i0RXlvRcFK907U,Pos Polisi Mitra I,"Jl. Agus Salim No.6, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia",police,1,5.0,-7.983839399999999,112.6315226
ChIJ5zTEpywo1i0R0Lv-eg94vOQ,Satlantas Poresta Malang,"2JPG+X9Q, Ijen St, Oro-oro Dowo, Klojen, Malang City, East Java 65113, Indonesia",police,1,5.0,-7.962538,112.6259719
ChIJb_2Kukcn1i0RegMn5-Uar6c,Pos Polisi Lalu Lintas,"Jl. Raya Bulu Lawang No.156, Bululawang, Kec. Bululawang, Kabupaten Malang, Jawa Timur 65171, Indonesia",police,2,5.0,-8.0712358,112.6415123
ChIJlZE4QyUo1i0RD1U2rbeu7HQ,Unit 2 Resnarkoba Polres Malang Kota,"Jl. Jaksa Agung Suprapto No.19A, Samaan, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia",police,0,0.0,-7.972525399999999,112.6305976
ChIJ8yvMhSQo1i0RCr1qRbcti10,Pos Polisi Semeru,"Jl. Semeru No.4, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia",police,3,5.0,-7.976219299999999,112.6292387
ChIJeRvKUZuCeC4RoBz8zmJfB1g,Dieng Police Station,"Jl. Galunggung No.2, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65146, Indonesia",police,5,3.2,-7.972701099999999,112.6134096
ChIJwbY_QHsn1i0R1Gfh-9CUCWA,Pos Polisi Kendalpayak,"WJXG+4V8, Kendal Payak, Kendalpayak, Kec. Pakisaji, Kabupaten Malang, Jawa Timur 65162, Indonesia",police,3,4.3,-8.0522181,112.6272142
ChIJy6hWYecp1i0Rjh0idyfVQpE,Pos,"3J5H+H3M, Jl. Candi Mendut, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia",police,0,0.0,-7.941034999999999,112.627666
ChIJ1ccq2Esn1i0R5CphK6Wo1PQ,Polsek Bululawang,"Jl. Raya Diponegoro No.15, Bululawang, Kec. Bululawang, Kabupaten Malang, Jawa Timur 65171, Indonesia",police,17,4.5,-8.078357700000002,112.6400613
ChIJn-19sIIl1i0RGfSAPZjn3JA,Police Department of Tumpang Region,"Jl. Raya Tumpang No.3, Tumpang I, Tumpang, Kec. Tumpang, Kabupaten Malang, Jawa Timur 65156, Indonesia",police,12,4.3,-8.0027941,112.7622097
ChIJOdeAXukp1i0RjqO_CDv8nBk,Pos Pantau Jl KH Agus Salim Polres Malang,"Jl. Agus Salim No.6, Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia",police,2,5.0,-7.983839399999999,112.6315226
ChIJ8TFNSjQq1i0RFwniD1A6r-g,SATPAS POLRES MALANG,"Jl. Panglima Sudirman No.118, Pangetan, Pagentan, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia",police,556,3.9,-7.9012813,112.6631003
ChIJ_____yoq1i0Re5XF5oE_sP8,Pos Metro 9 0.1,"Jl. Tanjung No.28, Tanjung, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia",police,0,0.0,-7.9163332,112.6645602
ChIJVSA_gbTU1y0RZ_624lnkTHc,Polsek Lawang,"Jalan Lawang View Timur I No.11 Malang, Lawang, Malang, Lawang, Kec. Lawang, Kabupaten Malang, Jawa Timur 65211, Indonesia",police,31,4.5,-7.8345688,112.6971856
ChIJAdwzbwcp1i0RYQEOYDgPmoY,Unit Tilang Polresta Kota Malang,"Jl. Dr. Cipto No.6, RW.3, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia",police,1,3.0,-7.9678656,112.6342505
