place_id,place_name,place_address,city/regency,image,desc,total_review,ave_rating,art_gallery,bakery,bar,cafe,clothing_store,electronics_store,food,gym,health,home_goods_store,lodging,night_club,park,parking,real_estate_agency,restaurant,shopping_mall,spa,store,travel_agency
ChIJkfb4ayS51C8RxGHXf0H6HmE,Hotel Sani Padang.,"Jl. Silungkang No.3, Jati Baru, Kec. Padang Tim., Kota Padang, Sumatera Barat 25129, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,74,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJm1w5rg651C8RRWhW38nKHgA,KELAPA GADING GUESTHOUSE,"Jl. Jkt I Gg. Klp. Gading VII No.9, Ulak Karang Sel., Kec. Padang Utara, Kota Padang, Sumatera Barat, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,43,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ_d5mO0i51C8RORpDTTxAESw,OYO 1994 Baba Guest House,"Jl. Pramuka Raya No.22, Lolong Belanti, Kec. Padang Utara, Kota Padang, Sumatera Barat 25134, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,25,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJTf68SVa51C8RLFBcEKEqjYc,Riverside Hostel Padang,"Jalan Batang Arau No 66C / D Kecamatan Padang Selatan, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat 25215, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,103,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJTTBZM8u41C8Rb2wobonvOMc,RedDoorz near Universitas Negeri Padang,"Jl. S. Parman No.167, Ulak Karang Sel., Kec. Padang Utara, Kota Padang, Sumatera Barat 25134, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,41,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJMTPoola51C8RCKkD4E4Pado,O Green Hotel,"Jl. Nipah No.25 A, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat 25118, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,65,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJGft34la51C8RwHBesA_GWGc,Hotel Bintang Padang,"Jl. Bandar Pulau Karam No.Kel, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,99,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJBaV6shnH1C8R7atfXBNWDRQ,Hotel New Rasaki,"Jl. Manunggal Pagai No.Kel, Koto Panjang Ikua Koto, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,479,3.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJl8nwbuy51C8R4l9Lx0G2H5Q,Wisma The Blossom,"Jl. Hayam Wuruk No.Kel, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,30,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ0a2Yy5K71C8RlaiQY52REio,Yulides Home & Garden,"XCC3+P2W, Jl. Raya Padang - Painan, Bungus Bar., Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat 25226, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,3,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJOX3dal-51C8Rqz-bzH08gFQ,Flamboyan House Padang,"Jl. Teratai No.4, Flamboyan Baru, Kec. Padang Bar., Kota Padang, Sumatera Barat 25114, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,4,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJwzV3QzK51C8RbUtRDHr5XwE,Hotel Tiga Tiga,"3963+FMX, Jl. Veteran, Purus, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,195,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJE1osEpS51C8ReieCk0NUWs8,Hotel Princessa,"Jl. Asahan No.03, Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat 25111, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,10,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ0RTlUfHH1C8RMTix3Kc5VOU,OYO 3266 Alifah Residence Syariah,"79 Jalan Komplek PWI, West Sumatra 25176, Indonesia",Padang,Belum Ada Foto,Belum Ada Deskripsi,80,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJq3jI4CwXei4RmB5B-ljpNag,Nata Azana Hotel Solo,"Jl. Moh. Yamin No.25, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57153, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,55,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ16IM5XoVei4RV2BFaN1ongo,Solo Grand City Hotel,"Jl. K.H Samanhudi No.110, Sondakan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57147, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,183,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJLwo8Fj4Uei4R3DtAQJGk3Ts,favehotel Manahan - Solo,"Jl. Adi Sucipto No.60, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,9527,4.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
ChIJqR2m3YUWei4RTij1sFw4G1I,JW Naungan Hotel & Co-Living,"Jl. Punggawan No.6, Punggawan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57132, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,306,4.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
ChIJd8-uhYcWei4RMYxesW0QyLU,ibis Styles Solo,"Jl. Gajahmada No.23, Timuran, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,6382,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJeRzqNBoXei4RKl0aM75lPqE,UNS Tower Hotel and Mice Solo,"kentingan, Jl. Ir. Sutami No.36 A, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,19,4.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJa19T1GgUei4R-JzsiaPill0,The Alana Hotel & Convention Center Solo,"Jl. Adi Sucipto, Blukukan, Blulukan, Kec. Colomadu, Kabupaten Karanganyar, Jawa Tengah 57174, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,12696,4.6,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
ChIJ3bROv5MXei4R9MdYW8gMR4s,Petit Boutique hotel,"Beteng Trade Center, Jl. Mayor Sunaryo No.4, Kedung Lumbu, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57117, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,831,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJUaK0-DAUei4RJaqklUjh0lo,The Royal Surakarta Heritage - MGallery Collection,"Slamet Riyadi St No.6, Kampung Baru, Pasar Kliwon, Surakarta City, Central Java 57111, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,4647,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ0XCpTugXei4RHosTeqXqsw8,Hotel NEO Gading Solo,"Jl. Kyai Mojo No.02, Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57118, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,299,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJBzLFMFYXei4RED8TqQCIYp0,Swiss-Belhotel Solo,"Jl. A. Yani No.45, RT.002/RW.006, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3080,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ92TO0ywVei4RzRQdEHcgAeU,Solia Zigna Laweyan,"Jl. Dr. Rajiman No.525, Laweyan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1888,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ5W5awisUei4RajadYh2pVqY,Riyadi Palace Hotel Surakarta RedPartner,"Slamet Riyadi St No.335, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1528,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJdxIsgYcWei4RhTT8TC0P8Gk,Novotel Solo,"Slamet Riyadi St No.272, Timuran, Banjarsari, Surakarta City, Central Java 57141, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,6423,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJE5xrX38Xei4RYFL8zN19djU,Collection O 91515 Grand Sahman,"Jl. Prof. DR. Supomo nomer No.25, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,235,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJMXohVH0Wei4RwrpGOQGwc4k,Ommaya Hotel & Resort,"Jl. Dewa Ruci No.1, Songgolangit, Gentan, Kec. Baki, Kabupaten Sukoharjo, Jawa Tengah 55281, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1329,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ848MA2MWei4RzoghTCU5NnE,Amarelo Hotel Solo,"Singosaren Jl. Gatot Subroto No.89-103, Kemlayan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57151, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3765,4.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
ChIJu_IErCcUei4R1SpgJW50He8,Adhiwangsa Hotel & Convention,"Jl. Adi Sucipto No.146, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1153,4.5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
ChIJg7pe1zEUei4R20HY7GRKPs8,Swiss-Belinn Saripetojo Solo,"Slamet Riyadi St No.437, Sondakan, Laweyan, Surakarta City, Central Java 57147, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,7107,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ79fzuH0Wei4RxzyHv-cVSH0,Amaris Hotel Sriwedari Solo,"Jl. Kebangkitan Nasional No.24, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3297,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJT9qvhy4Uei4Rj0T3GDWAl1c,ASTON Solo Hotel,"Slamet Riyadi St No.373, Sondakan, Laweyan, Surakarta City, Central Java 57147, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,6939,4.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
ChIJGV8g-48Vei4R3C68WAocAiw,Sans Fourth Loft,"Jl. Moh. Husni Thamrin No.33, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,47,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJfyji8y4Uei4R7oGvqeb5O_w,HARRIS Hotel & Convention Solo,"Slamet Riyadi St No.464, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,5239,4.6,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
ChIJgeVUZ4IWei4RNce_84NimRs,Red Planet Solo,"Jl. Prof. DR. Supomo No.49, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,4810,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJXYhhmfoWei4R1wJbUB3-esw,Asia Hotel Solo,"Jl. Monginsidi No.1, Tegalharjo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3234,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ9ZmWzy0Uei4RKjKhkRdjd0Q,Mandala Wisata Boutique Hotel,"Jl. Perintis Kemerdekaan No.12, Sondakan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57147, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,540,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJXS4qc4cWei4RTmXLg2MVBig,Solo Paragon Hotel & Residences,"Jl. Dr. Sutomo, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57125, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,7017,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJV2nRlYcWei4R_W0g8wLcIHw,Grand Orchid Hotel Solo,"Jl. Gajahmada No.29, Timuran, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,2143,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ-d5KHzkXei4Rl8-w2xCIGa4,Sans Hotel City Inn Solo,"Jl. DR. Radjiman, Kauman, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57155, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,6,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ4S2uFzAUei4RQI8lSS27jlo,Grand Sae Boutique Hotel,"Jl. Samratulangi No.18, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,2012,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJefWWiy4Uei4RYFN0gBR70HE,POP! Hotel Solo,"Slamet Riyadi St No.464, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3253,4.4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJw75fgPAWei4Rz7tt7PBcKhY,FIVECORD Syariah by CORDELA,"Jl. Kolonel Sutarto No.60, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,202,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJyVF8lDsXei4RM3z678dxYCs,MAHALAYA: The Legacy Hotel,"CRQF+7PF, Jl. Letjen S. Parman No.32, Setabelan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57133, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,177,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ-Vjz6isUei4RWcQZlRJKd2E,Grand Hap Hotel,"Slamet Riyadi St No.331, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,4045,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJGUR5jH8Wei4RMyOZkWaYffk,Hotel Baron Indah,"Jl. Dr. Rajiman No.392, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1147,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJQ5W2NjgUei4RpGzaI-5wnl8,Alila Solo,"Slamet Riyadi St No.562, Jajar, Laweyan, Surakarta City, Central Java 57144, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,11642,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJa9N7TIEWei4RlfkOJffRtcI,Hotel Laksana Solo Manage by Dafam,"Jl. Teratai II No.11, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1657,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJg24SmHoXei4RZ5MGS5EeC3I,Holabeds Hotel / Hostel,"Jl. Yosodipuro No.B4, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,160,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJb00G5ysUei4R0yQpMsN4FAA,Sala View Hotel,"Slamet Riyadi St No.450, RT.02/RW.13, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3699,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJPyVv-34Wei4RCeWgYzQ0UmU,The Garden Suites Solo,"Jl. Dr. Rajiman No.333, Panularan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57149, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,753,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJPert4GAWei4RI_jaYVASTYQ,Grand Mercure Solo Baru,"Jl. Ir. Soekarno, Dusun II, Madegondo, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,10999,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJO7F1JncVei4Rg7PYQyCP_XY,House of Asiyah,"Jl. Merpati No.36 B, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,101,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJC2PdGzgVei4RYCCny5jKBMw,Luxury Inn Guest House,"Jajar, Laweyan, Surakarta City, Central Java 57144, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,100,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ8YqPMGUWei4RqKil20-Buc8,Grand Amira Hotel by Azana,"Jl. Veteran No.18, Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57118, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1841,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ9wZSJO8Vei4RKn4PzoBKNmQ,The Sunan Hotel Solo,"Jl. A. Yani No.40, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,8374,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJd9wPPZAWei4RNo-P8KYAduQ,Rumah Turi Boutique Resort,"Jl. Srigading II No.12, TURISARI, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,507,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJQakIWY4Wei4RUE7XoZ55vfY,Twin Star Hotel,"Jl. Natuna No.4, Kestalan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57133, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1351,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJTTWkol0Wei4RYi0d22NpHUs,Horison Aziza Solo,"Jl. Kapten Mulyadi No.115, Kedung Lumbu, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57133, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3365,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJq8bpxoMVei4RLZ3uaMG7lxk,Zest Parang Raja Solo by Swiss-Belhotel International,"Jl. Adi Sucipto No.28, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,824,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJW7Ud0f8Wei4RHSB4cFBwhVo,Hotel Bintang,"Jl. Ir. Sutami No.104, Pucangsawit, Kec. Jebres, Kota Surakarta, Jawa Tengah 57125, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,989,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJn7_cf2IWei4RTgzkD_iBsqA,Omah Sinten Heritage Hotel & Resto,"Jl. Diponegoro No.34-54, Keprabon, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,615,4.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
ChIJX5l70UsXei4RtM6-HvJF5jM,Solia Hotel Yosodipuro Solo,"Jl. Yosodipuro No.31-33, Timuran, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1135,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJiXeUNSMUei4RNtEml8NhNlQ,Lorin Solo Hotel,"Jl. Adi Sucipto No.47, Kenaiban, Blulukan, Kec. Colomadu, Kabupaten Karanganyar, Jawa Tengah 57174, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,9953,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJN_ZFFzwUei4Rsiq9B7HEWYA,Hotel D'Madinah,"CQWR+M5V, Gg. Mangga XI, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,482,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJHU_3mXIXei4RbHsZS2dm-6Y,Priority Inn,"Jl. Honggowongso No.12, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57149, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,255,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ_cUxcKMVei4RHKfq28RD8-w,Urbanview Badran Residence Syariah Manahan,"Jl. Hasanudin No.53, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57142, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,7,4.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJQW2L3Y8Wei4RmzurCCqsHKY,Pose In Hotel,"Jl. Monginsidi No.125, Kestalan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57132, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3397,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJlxXlpLkVei4RyvfQKui9eLg,RedDoorz Premium @ Slamet Riyadi 2,"Slamet Riyadi St No.335, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,146,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJP58Lovg9ei4Rbr2CyHpCPjQ,favehotel Solo Baru,"Jl. Ir. Soekarno, Dusun I, Madegondo, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,8951,4.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
ChIJfUs9GiIUei4RpU93I7U_5Yk,Victoria Guest House,"Jl. Pajajaran Utara I No.44, RT.01/RW.10, Sumber, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57138, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,505,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJD6bbq4sVei4RdgrXf22CXnw,RedDoorz Plus @ Purwosari,"Jl. Perintis Kemerdekaan No.12, Sondakan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57147, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,190,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJLRvMqGQWei4RY5WmFVwH-bI,Super OYO Collection O 90774 Homi Stay,"1, Kios, Jalan Dokter Rajiman Widiodiningrat, Kauman, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57113, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,53,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJBbRrcXwWei4RPBXOmJ4_zZA,Sarila Hotel,"Jl. Kalilarangan No.103, Jayengan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57152, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1282,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJVyYtJIQXei4R4tR4PEvpUkg,Villa Remboelan,"CVQC+CR7, Banaran, Ngringo, Kec. Jaten, Kabupaten Karanganyar, Jawa Tengah 57731, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,82,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
